Section ,id,req_id,status,class_def,method,module,Comment,Bug
,7.3.3,C-4-1,Not testable,,,,,http://b/123360318
,7.3.3,C-4-2,Not testable,,,,,http://b/123360318
7.3.4 Gyroscope,7.3.4,C-1-1,Test Available,android.hardware.cts.SingleSensorTest,testGyroscope_Rate50hz(),CtsSensorTestCases,,
,7.3.4,C-1-2,Test Available,android.hardware.cts.SingleSensorTest,testGyroscope_Rate.*hz(),CtsSensorTestCases,,
,7.3.4,C-1-3,Test Available,android.hardware.cts.SensorParameterRangeTest,testGyroscope_Range,CtsSensorTestCases,,
,7.3.4,C-1-4,Test Available,android.hardware.cts.SensorTests,testSesnorOperations(),CtsSensorTestCases,,http://b/77811402
,7.3.4,C-1-5,Not testable,,,,,http://b/77812541
,7.3.4,C-1-6,Not testable,,,,Not possible to reboot during CTS,http://b/77812541
,7.3.4,C-1-7,Test Available,android.hardware.cts.SingleSensorTests,testGyroscope_Rate.*hz(),CtsSensorTestCases,,
,7.3.4,C-2-1,Test Available,android.hardware.cts.SingleSensorTest,"testRotationVector_fastest()
testRotationVector_*",CtsSensorTestCases,,
,7.3.4,C-3-1,Test Available,android.hardware.cts.SingleSensorTest,"testGravity1_hz
testLinearAcceleration",CtsSensorTestCases,,
7.3.5 Barometer,7.3.5,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testSensorFeatures(),CtsAppTestCases,,
,7.3.5,C-1-2,Test Available,android.hardware.cts.SingleSenosrTests,testPressure_5hz(),CtsSensorTestCases,,
,7.3.5,C-1-3,Not testable,,,,,http://b/77812541
7.3.6 Thermometer,7.3.6,C-1-1,Test Available,android.hardware.cts.SensorTest,testSensorOperations,CtsSensorTestCases,,http://b/77811402
,7.3.6,C-1-2,Test Available,android.hardware.cts.SensorTest,testSensorOperations,CtsSensorTestCases,,
,7.3.6,C-1-3,Not testable,,,,"""No way to verify the sensor is testing the CPU temp""",http://b/77811402
,7.3.6,C-1-4,Not testable,,,,,http://b/77811402
7.3.8 Proximity Sensor,7.3.8,C-1-1,Test Missing,,,,,http://b/123357974
,7.3.8,C-1-2,Test Missing,,,,,http://b/123357974
7.3.9 High Fidelity Sensors,7.3.9.,C-1-1,Not testable,,,,,
,7.3.9.,C-2-1,Test Available,android.hardware.cts.SensorParameterRangeTest,testAccelerometerFifoLength(),CtsSensorTestCases,,
,7.3.9.,C-2-2,Test Available,android.hardware.cts.SensorParameterRangeTest,testAccelerometerRange,CtsSensorTestCases,,
,7.3.9.,C-2-3,Test Available,android.hardware.cts.SensorParameterRangeTest,testGyroscopeRange(),CtsSensorTestCases,,
,7.3.9.,C-2-4,Test Available,android.hardware.cts.SensorParameterRangeTest,testGyroscopeRange(),CtsSensorTestCases,,
,7.3.9.,C-2-5,Test Available,android.hardware.cts.SensorParameterRangeTest,testMagnetometerRange(),CtsSensorTestCases,,
,7.3.9.,C-2-6,Test Available,android.hardware.cts.SensorParameterRangeTest,testPressureFifoLength(),CtsSensorTestCases,,
,7.3.9.,C-2-7,Test Available,android.hardware.cts.SensorParameterRangeTest,testPressureRange(),CtsSensorTestCases,,
,7.3.9.,C-2-8,Test Available,android.hardware.cts.SensorParameterRangeTest,testGameRotationVectorFifoLength(),CtsSensorTestCases,,
,7.3.9.,C-2-9,Not testable,,,,Cannot measure power with CTS,http://b/77811402
,7.3.9.,C-2-10,Test Available,android.hardware.cts.SensorParameterRangeTest,testStepDetectorFifoLength(),CtsSensorTestCases,,
,7.3.9.,C-2-11,Not testable,,,,Cannot measure power with CTS,http://b/77811402
,7.3.9.,C-2-12,Not testable,,,,Cannot measure power with CTS,http://b/77811402
,7.3.9.,C-2-13,Not testable,,,,"Reason: ""Not trivial to add tests""",http://b/77811402
,7.3.9.,C-2-14,Not testable,,,,"Reason: ""Not trivial to add tests""",http://b/77811402
,7.3.9.,C-2-15,Not testable,,,,"Reason: ""Not trivial to add tests""",http://b/77811402
,7.3.9.,C-2-16,Not testable,,,,Cannot measure power with CTS,http://b/77811402
,7.3.9.,C-2-17,Test Available,android.hardware.cts.SensorParameterRangeTest,testProximityFifoLength(),CtsSensorTestCases,,
,7.3.9.,C-3-1,Test Available,android.hardware.cts.SensorDirectReportTest,"testAccelerometerAshmemNormal()
testGyroscopeAshmemNormal()
testMagneticFieldAshmemNormal()",CtsSensorTestCases,,
,7.3.9,C-3-2,Test Available,andoid.hardware.cts.SensorDirectReportTest,"testAccelerometerAshmemNormal()
testGyroscopeAshmemNormal()
testMagneticFieldAshmemNormal()",CtsSensorTestCases,,
7.3.10.1 Fingerprint Sensors,7.3.10.1,C-1-1,Not testable,,,,,
,7.3.10.1,C-1-2,Test Available,android.hardware.fingerprint.cts.FingerPrintManagerTest,public void .*,CtsHardwareTestCases,,
,7.3.10.1,C-1-3,Not testable,,,,,
,7.3.10.1,C-1-4,Not testable,,,,,
,7.3.10.1,C-1-5,Not testable,,,,,
,7.3.10.1,C-1-6,Not testable,,,,,
,7.3.10.1,C-1-7,Not testable,,,,,
,7.3.10.1,C-1-8,Not testable,,,,,
,7.3.10.1,C-1-9,Test Available,android.admin.cts.DevicePolicyManagerTest,testKeyguardDisabledFeatures(),CtsDevicePolicyManagerTestCases,,
,7.3.10.1,C-1-10,Not testable,,,,,
,7.3.10.1,C-1-11,Not testable,,,,,
,7.3.10.1,C-1-12,Not testable,,,,,
,7.3.10.1,C-1-13,Not testable,,,,,
7.3.10.2 Other BioMetric Sensors,7.3.10.2,C-1-1,Not testable,,,,,
,7.3.10.2,C-1-2,Not testable,,,,,
,7.3.10.2,C-1-3,Not testable,,,,,
,7.3.10.2,C-1-4,Not testable,,,,,
,7.3.10.2,C-1-5,Not testable,,,,,
,7.3.10.2,C-1-6,Not testable,,,,,
,7.3.10.2,C-1-7,Not testable,,,,,
,7.3.10.2,C-1-8,Not testable,,,,,
,7.3.10.2,C-1-9,Not testable,,,,,
,7.3.10.2,C-1-10,Not testable,,,,,
7.3.12 Pose Sensor,7.3.12,C-1-1,Test Available,com.android.cts.verifier.sensors.sixdof.Activities.TestActivity,com.android.cts.verifier.sensors.sixdof.Activities.TestActivity.*,CtsVerifierSensorTestCases,,
,7.3.12,C-1-2,Test Missing,,,,,http://b/117834744
,7.4.1,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testTelephonyFeatures(),CtsAppTestCases,,
,7.4.1,C-1-2,Test Available,android.telephony.cts.*,public void .*,CtsTelephonyTestCases,,
,7.4.1,C-2-1,Test Available,android.telephony.cts.*,public void .*,CtsTelephonyTestCases,"Devices will fail the telephony tests with NoClass
DefFoundError if all the Apis are not implmented
as no-ops",
7.4.1.1 Number Blocking Compatibility,7.4.1.1,C-1-1,Test Available,com.android.cts.numberblocking.hostside.CallBlockingTest,testIncomingCallFromBlockedNumberIsRejected(),CtsHostSideNumberBlockingTestCases,,
,7.4.1.1,C-1-2,Test Available,android.provider.cts.BlockedNumberContractTest,public void .*,CtsProviderTestCases,,
,7.4.1.1,C-1-3,Test Available,com.android.cts.numberblocking.hostside.CallBlockingTest,testIncomingCallFromBlockedNumberIsRejected(),CtsProviderTestCases,,
,7.4.1.1,C-1-4,Test Available,com.android.cts.numberblocking.hostside.CallBlockingTest,testIncomingCallFromBlockedNumberIsRejected(),CtsHostSideNumberBlockingTestCases,,
,7.4.1.1,C-1-5,Test Missing,,,,,http://b/132189060
,7.4.1.1,C-1-6,Test Available,android.telecom.cts.TelecomAvailabilityTest,testTelecomCanManageBlockedNumbers(),CtsTelecomTestCases,,
,7.4.1.1,C-1-7,Test Missing,,,,,http://b/132189060
7.4.1.2 Telecom API,7.4.1.2,C-1-1,Test Available,android.telecom.cts.*,android.telecom.cts.*.*,CtsTelecomTestCases,,
,7.4.1.2,C-1-2,Test Available,com.android.cts.verifier.telecom.SelfManagedIncomingCallTestActivity,com.android.cts.verifier.telecom.SelfManagedIncomingCallTestActivity.*,CtsVerifierTelecomTestCases,,
7.4.2.IEEE 802.1(Wi-Fi),7.4.2,C-1-1,Test Available,android.net.wifi.cts.*,android.net.wifi.cts.*,CtsNetTestCases,,
,7.4.2,C-1-2,Not testable,,,,,
,7.4.2,C-1-3,Test Available,android.net.wifi.cts.MulticastLockTest,testMulticastLock(),CtsNetTestCases,,http://b/124017617
,7.4.2,C-1-4,Not testable,,,,,
,7.4.2,C-1-5,Test Available,com.android.cts.verifier.net.MultiNetworkConnectivityTestActivity,com.android.cts.verifier.net.MultiNetworkConnectivityTestActivity.*,CtsVerifierNetTestCases,,
,7.4.2,C-2-1,Test Missing,,,,Can be manually verified with a CTS-Verifier test,http://b/121037698
7.4.2.1 Wi-Fi Direct,7.4.2.1,C-1-1,Test Available,android.net.wifi.cts.ConcurrencyTest,public void .*,CtsNetTestCases,,
,7.4.2.1,C-1-2,Not testable,,,,,
,7.4.2.1,C-1-3,Test Available,android.net.wifi.cts.ConcurrencyTest,testConcurrency,CtsNetTestCases,,
,7.4.2.1,C-1-4,Test Available,android.net.wifi.cts.ConcurrencyTest,testConcurrency(),CtsnetTestCases,,
7.4.2.2 Wi-Fi Tunneled Direct Link Setup,7.4.2.2,C-1-1,Not testable,,,,This cannot be tested standalone,
7.4.2.3 Wi-Fi Aware,7.4.2.3,C-1-1,Test Available,android.net.wifi.aware.cts.SingleDeviceTest,public void .*,CtsNetTestCases,,
,7.4.2.3,C-1-2,Not testable,,,,,
,7.4.2.3,C-1-3,Test Available,android.net.wifi.aware.cts.SingleDeviceTests,testAvailabilityStatusChange(),CtsnetTestCases,,
,7.4.2.3,C-1-4,Test Available,android.net.wifi.aware.cts.SingleDeviceTest,testAttachDiscoveryAddressChanges(),CtsNetTestCases,,
,7.4.2.3,C-2-1,Test Available,com.android.cts.verifier.wifiaware.testcase.DiscoveryWithRangingTestCase,com.android.cts.verifier.wifiaware.testcase.DiscoveryWithRangingTestCase,CtsVerifierWIfiTestCases,,
7.4.2.4 Wi-Fi Passpoint,7.4.2.4,C-1-1,Test Available,android.net.wifi.cts.WifiManagerTest,"testAddPasspointConfigWithUserCredential()
testAddPasspointConfigWithCertCredential()
testAddPasspointConfigWithSimCredential()",CtsNetTestCases,,
,7.4.2.4,C-1-2,Test Available,android.net.wifi.cts.WifiManagerTest,"testAddPasspointConfigWithUserCredential()
testAddPasspointConfigWithCertCredential()
testAddPasspointConfigWithSimCredential()",CtsNetTestCases,,
,7.4.2.4,C-2-1,Test Available,android.net.wifi.cts.WifiManagerTest,"testAddPasspointConfigWithUserCredential()
testAddPasspointConfigWithCertCredential()
testAddPasspointConfigWithSimCredential()",CtsNetTestCases,,
7.4.2.5 Wi-Fi Location(Wi-Fi Round Trip Time-RTT,7.4.2.5,C-1-1,Test Available,android.net.wifi.cts.rtt.cts.WifiRttTest,public void .*,CtsNetTestCases,,
,7.4.2.5,C-1-2,Not testable,,,,"WifiRtttests are gated by the flag. Cannot test just
the feature flag standalone",
,7.4.2.5,C-1-3,Not testable,,,,See bug for details,http://b/120556869
7.4.3 Bluetooth,7.4.3,C-1-1,Not testable,,,,,
,7.4.3,C-2-1,Not testable,,,,,
,7.4.3,C-3-1,Not testable,,,,,
,7.4.3,C-3-3,Not testable,,,,,
,7.4.3,C-3-4,Not testable,,,,,
,7.4.3,C-4-1,Test Missing,,,,,http://b/121037698
7.4.4 Near Field Communications,7.4.4,C-0-1,Test Available,android.ndef.cts.NdefTest,public void .*,CtsNdefTestCases,,
,7.4.4,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testNfcFeatures(),CtsAppTestCases,,
,7.4.4,C-1-2,Test Missing,,,,,http://b/109758078
,7.4.4,C-1-3,Test Available,"com.android.cts.verifier.nfc.NdefPushReceiverActivity
com.android.cts.verifier.nfc.NdefPushSenderActivity
com.android.cts.verifier.nfc.LlcpVersionActivity","com.android.cts.verifier.nfc.NdefPushReceiverActivity.*
com.android.cts.verifier.nfc.NdefPushSenderActivity.*
com.android.cts.verifier.nfc.LlcpVersionActivity.*",CtsVerifierNfcTestCases,,
,7.4.4,C-1-4,Test Available,"com.android.cts.verifier.nfc.NdefPushReceiverActivity
com.android.cts.verifier.nfc.NdefPushSenderActivity","com.android.cts.verifier.nfc.NdefPushReceiverActivity.*
com.android.cts.verifier.nfc.NdefPushSenderActivity.*",CtsVerifierNfcTestCases,,
,7.4.4,C-1-5,Test Available,"com.android.cts.verifier.nfc.NdefPushReceiverActivity
com.android.cts.verifier.nfc.NdefPushSenderActivity","com.android.cts.verifier.nfc.NdefPushReceiverActivity.*
com.android.cts.verifier.nfc.NdefPushSenderActivity.*",CtsVerifierNfcTestCases,,
,7.4.4,C-1-6,Other (see comment),,,,Android Beam Deprecated: Req: removed from CDD,
,7.4.4,C-1-7,Other (see comment),,,,Android Beam Deprecated: Req: removed from CDD,
,7.4.4,C-1-8,Other (see comment),,,,Android Beam Deprecated: Req: removed from CDD,
,7.4.4,C-1-9,Other (see comment),,,,Android Beam Deprecated: Req: removed from CDD,
,7.4.4,C-1-10,Other (see comment),,,,This is being removed in the latest CDD draft,
,7.4.4,C-1-11,Other (see comment),,,,Android Beam Deprecated: Req: removed from CDD,
,7.4.4,C-1-12,Other (see comment),,,,Android Beam Deprecated: Req: removed from CDD,
,7.4.4,C-1-13,Test Missing,,,,,http://b/132281756
,7.4.4,C-2-1,Test Available,android.app.cts.SystemFeaturesTest,testNfcFeatures(),CtsAppTestCases,,
,7.4.4,C-2-2,Test Available,com.android.cts.verifier.nfc.hce.*,com.android.cts.verifier.nfc.hce.*,CtsVerifierNFCTestCases,,
,7.4.4,C-3-1,Not testable,,,,This feature cannot be tested solely on presence of nfcadapter,
,7.4.4,C-3-2,Test Available,com.android.cts.verifer.nfc.hcef.*,com.android.cts.verifer.nfc.hcef.*,CtsVerifierNfcTestCases,,
,7.4.4,C-4-1,Test Available,"com.android.cts.verifer.nfc.tech.MifareUltralightTagTester
com.android.cts.verifier.nfc.TagVerifierActivity","com.android.cts.verifer.nfc.tech.MifareUltralightTagTester.*
com.android.cts.verifier.nfc.TagVerifierActivity.*",CtsVerifierNfcTestCases,,
,7.4.4,C-4-2,Not testable,,,,,
7.4.5. Minimum Network Capability,7.4.5,C-0-1,Test Available,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,
,7.4.5,C-0-2,Test Available,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,
,7.4.5,C-0-3,Test Available,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,
,7.4.5,C-0-4,Test Available,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,
,7.4.5,C-0-5,Not testable,,,,,
,7.4.5,C-0-6,Test Available,"android.net.cts.ConnectivityManagerTest
com.android.cts.net.hostside.VpnTest
com.android.cts.verifier.net.ConnectivityBackgroundTestActivity",public void.*,CtsNetTestCases,,
,7.4.5,C-1-1,Checking Feature Owner,,,,,http://b/74071373
,7.4.5,C-2-1,Checking Feature Owner,,,,,http://b/74071373
,7.4.5,C-3-1,Checking Feature Owner,,,,,http://b/74071373
7.4.6 Sync Settings,7.4.6,C-0-1,Not testable,,,,,
7.4.7 Data Saver,7.4.7,C-1-1,Test Available,com.android.cts.net.hostside.DataSaverModeTest,com.android.cts.net.hostside.DataSaverModeTest.*,CtsHostSideNetworkTestCases,,
,7.4.7,C-1-2,Test Available,android.systemintents.cts.SystemIntentTest,testSystemIntents,CtsSystemIntentTestCases,,
,7.4.7,C-2-1,Test Available,com.android.cts.net.DataSaverModeTest.,public void.*,CtsHostSideNetworkTestCases,,
,7.4.7,C-2-2,Test Available,com.android.cts.net.DataSaverModeTest.,testBroadcastNotSentOnUnsupportedDevices(),CtsHostSideNetworkTestCases,,http://b/114131539
,7.4.7,C-2-3,Test Available,android.systemintents.cts.SystemIntentTest,testSystemIntents(),CtsSystemIntentTestCases,,
7.4.8 Secure Elements,7.4.8,C-1-1,Test Available,android.omapit.cts.OmapiTest,testGetReaders,CtsOmapiTestCases,,
7.5 Cameras,7.5,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testCameraFeatures(),CtsAppTestCases,,
,7.5,C-1-2,Test Available,android.hardware.camera2.cts.StillCaptureTest,testAllocateBitmap(),CtsCameraTestCases,,
7.5.1 Rear-Facing Camera,7.5.1,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testCameraFeatures(),CtsAppTestCases,,
,7.5.1,C-1-2,Test Available,android.hardware.camera2.cts.ExtendedCameraCharcteristicsTest,testAvailableStreamConfigs(),CtsCamera2TestCases,,http://b/117564285
,7.5.1,C-2-1,Not testable,,,,,
7.5.2 Front Facing Camera,7.5.2.,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testCameraFeaures(),CtsAppTestCases,,
,7.5.2.,C-1-2,Test Available,android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest,testAvailableStreamConfigs,CtsCamera2TestCases,,CL
,7.5.2.,C-1-3,Test Available,android.hardware.cts.CameraTest,testMultipleCameras,CtsCameraTestCases,,
,7.5.2.,C-1-4,Not testable,,,,Camera 1 API. No ITS to test for camera1 APIS,
,7.5.2.,C-1-5,Not testable,,,,Camera 1 API. No ITS to test for camera1 APIS,
,7.5.2.,C-1-6,Not testable,,,,Camera 1 API. No ITS to test for camera1 APIS,
,7.5.2.,C-2-1,Not testable,,,,Camera 1 API. No ITS to test for camera1 APIS,
7.5.3 External Camera,7.5.3,C-1-1,Test Available,android.app.cts.SystemFeaturesTest,testCameraFeaures(),CtsAppTestCases,,
,7.5.3,C-1-2,Other (see comment),,,,"Existing Camera tests cover this requirement for
external cameras",
,7.5.3,C-2-1,Not testable,,,,,http://b/123039305
7.5.4.Camera API Behavior,7.5.4.,C-0-1,Test Available,android.hardware.cts.CameraTest,"testParametersByCamera
testPreviewCallbackByCamera",CtsCameraTestCases,,
,7.5.4.,C-0-2,Test Available,android.hardware.cts.CameraTest,"testParametersByCamera
testPreviewCallbackByCamera",CtsCameraTestCases,,
,7.5.4.,C-0-3,Test Available,com.android.cts.verifier.camera.formats.CameraFormatsActivity,N/A,CtsVerifierCameraTestCases,,
,7.5.4.,C-0-4,Test Available,android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest,testStreamConfigurationMap,CtsVerifierCameraTestCases,,
,7.5.4.,C-0-5,Test Available,android.hardware.cts.CameraTest,testTakePicture,CtsCameraTestCases,,
,7.5.4.,C-0-6,Test Available,android.hardware.cts.CameraTest,assertParameters,CtsCameraTestCases,,
,7.5.4.,C-0-7,Test Available,android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest,expectKeyAvailable,CtsCameraTestCases,,
,7.5.4.,C-0-8,Test Available,android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest,testStreamConfigurationMap(),CtsCameraTestCases,,
,7.5.4.,C-0-9,Test Available,com.android.cts.verifier.camera.intents.CameraIntentsActivity,com.android.cts.verifier.camera.intents.CameraIntentsActivity.*,CtsVerifierCameraTestCases,Needs to be updated to check for CameraIntents,
,7.5.4.,C-0-10,Test Available,com.android.cts.verifier.camera.intents.CameraIntentsActivity,com.android.cts.verifier.camera.intents.CameraIntentsActivity.*,CtsVerifierCameraTestCases,Needs to be updated to check for CameraIntents,
7.5.5 Camera Orientation,7.5.5,C-1-1,Test Available,android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest,testCameraOrientationAlignedWithDevice,CtsCamera2TestCases,,
7.6.1 Minimum Memory Storage,7.6.1,C-0-1,Test Available,android.app.cts.DownloadManagerTest,testMinimumDownload(),CtsAppTestCases,,
7.6.2 Application Shared Storage,7.6.2,C-0-2,Test Available,com.android.cts.externalstorageapp.CommonExternalStorageTest,testExternalStorageMounted,CtsAppSecurityHostTestCases,,
,7.6.2,C-0-4,Test Available,android.permission.cts.NoSdCardWritePermissionTest,testWriteExternalStorage,CtsPermissionTestCases,,
,7.6.2,C-1-1,Not testable,,,,,
,7.6.2,C-1-2,Not testable,,,,,
,7.6.2,C-2-1,Test Available,com.android.cts.writeexternalstorageapp.WriteExternalStorageTest,testSecondaryMountPointsNotWritable,CtsAppSecurityHostTestCases,,
7.7.1 USB peripheral mode,7.7.1,C-1-1,Not testable,,,,,
,7.7.1,C-1-2,Test Available,com.android.cts.usb.TestUsbTest,testUsbSerial(),CtsUsbTests,,
,7.7.1,C-1-3,Not testable,,,,Cannot be tested without external equipments,
,7.7.1,C-2-1,Not testable,,,,,
,7.7.1,C-2-2,Test Missing,,,,,http://b/131906927
7.7.2 USB Host Mode,7.7.2,C-1-2,Not testable,,,,,
,7.7.2,C-1-3,Not testable,,,,,
,7.7.2,C-2-1,Test Missing,,,,,http://b/132078849
,7.7.2,C-2-2,Test Missing,,,,,http://b/132078849
,7.7.2,C-3-1,Test Available,"android.appsecurity.cts.DocumentsTest
android.content.cts.AvailableIntentsTest","testOpenDocumentAny
testCreateDocument
testGetContentAny
android.appsecurity.cts.DocumentsTest.*","CtsAppSecurityTestCases
CtsContentTestCases",,
,7.7.2,C-4-1,Not testable,,,,"Host mode is exposed via android.hardware.usb.host but
don't think type C can be verified unless manually eyeballed",See comment
7.8.2.1 Analog Audio Ports,7.8.2.1,C-1-1,Test Missing,,,,,http://b/119328806
,7.8.2.1,C-1-2,Not testable,,,,,
,7.8.2.1,C-1-3,Not testable,,,,,
,7.8.2.1,C-1-4,Test Missing,,,,,http://b/119328806
,7.8.2.1,C-1-5,Not testable,,,,,
,7.8.2.1,C-1-6,Not testable,,,,,
,7.8.2.1,C-1-7,Not testable,,,,,
,7.8.2.1,C-2-1,Test Available,com.android.cts.verifier.audio.AudioOutputDevicesNotificationTest,com.android.cts.verifier.audio.AudioOutputDevicesNotificationTest.*,CtsVerifierAudioTestCases,,
7.8.3 Near-UltraSound,7.8.3,C-1-1,Test Available,com.android.cts.verifier.audio.HifiUltrasoundSpeakerTestActivity,com.android.cts.verifier.audio.HifiUltrasoundSpeakerTestActivity.*,CtsVerifierAudioTestCases,,
,7.8.3,C-1-2,Test Available,com.android.cts.verifer.audio.HifiUltrasoundSpeakerTestActivity,com.android.cts.verifer.audio.HifiUltrasoundSpeakerTestActivity.*,CtsVerifierAudioTestCases,,
,7.8.3,C-2-1,Test Available,com.android.cts.verifier.audioHifiUltrasoundSpeakerTestActivity,com.android.cts.verifier.audioHifiUltrasoundSpeakerTestActivity.*,CtsVerifierAudioTestCases,,
7.9.2 Virtual Reality Mode - High Performance,7.9.2,C-1-1,Test Available,android.vr.cts.VrCpuTest,testHasAtLeastTwoCores(),CtsVrTestCases,,
,7.9.2,C-1-2,Test Available,android.vr.cts.VrFeaturesTest,testLacksDeprecatedVrModeFeature(),CtsVrTestCases,,
,7.9.2,C-1-3,Test Available,android.vr.cts.VrFeaturesTest,testSustainedPerformanceModeSupported(),CtsVrTestCases,,
,7.9.2,C-1-4,Test Available,android.opengl.cts.OpenGlEsVersionTest,testOpenGlEsVersionForVrHighPerformance,CtsOpenGLTestCases,,
,7.9.2,C-1-5,Test Available,android.graphics.cts.VulkanFeaturesTest,testVulkanVersionForVrHighPerformance,CtsGraphicsTestCases,,
,7.9.2,C-1-6,Test Available,"android.opengl.cts.OpenGlEsVersionTest
android.vr.cts.VrExtensionBehaviorTest","testRequiredExtensionsForVrHighPerformance
testProtectedContent
testContextPriorityHigh
testContextPriorityMedium
testContextPriorityLow
testMutableRenderBuffer","CtsOpenGLTestCases
CtsVrTestCases",,
,7.9.2,C-1-8,Test Available,"android.opengl.cts.OpenGlEsVersionTest
android.vr.cts.VrExtensionBehavorTest","testRequiredExtensionsForVrHighPerformance
testEglImageArray
testExternalBuffer","CtsOpenGLTestCases
CtsVrTestCases",,
,7.9.2,C-1-7,Not testable,,,,,
,7.9.2,C-1-9,Test Available,AHardwareBufferGLTest,AHardwareBufferGLTest,libahardwarebuggertest,,
,7.9.2,C-1-10,Test Available,android.hardware.nativehardware.cts.HardwareBufferVrTest,testLayeredBuffersForVr,CtsGraphicsTestCases,,
,7.9.2,C-1-22,Not testable,,,,,http://b/120853001
,7.9.2,C-1-23,Test Missing,,,,,http://b/120853001
,7.9.2,C-1-11,Test Available,android.media.cts.DecoderTest,testVrHighPerformanceH264,CtsMediaTestCases,,
,7.9.2,C-1-12,Test Available,android.media.cts.DecoderTest,"testVrHighPerformanceHEVC
testVrHighPerformanceVP9",CtsMediaTestCases,,
,7.9.2,C-1-13,Test Available,com.android.cts.deviceowner.VrTemperatureTest,testVrTemperatures,CtsDevicePolicyManagerTestCases,,
,7.9.2,C-1-14,Test Available,android.vr.cts.VrDisplayTest,testDisplayResolution,CtsVrTestCases,,
,7.9.2,C-1-15,Test Available,android.vr.cts.VrDisplayTest,testRefreshRateIsAtLeast60Hz,CtsVrTestCases,,
,7.9.2,C-1-17,Not testable,,,,,
,7.9.2,C-1-18,Not testable,,,,,
,7.9.2,C-1-19,Test Available,android.hardware.cts.SensorSupportTest,"testSupportsAccelerometer
testSupportsAccelerometerUncalibrated
testSupportsGyroscope
testSupportsGyroscopeUncalibrated
testSupportsMagneticFieldUncalibrated",CtsSensorTestCases,,
,7.9.2,C-1-20,Test Available,android.hardware.cts.SensorSupportTest,"testSupportsAccelerometer
testSupportsAccelerometerUncalibrated
testSupportsGyroscope
testSupportsGyroscopeUncalibrated
testSupportsMagneticFieldUncalibrated",CtsSensorTestCases,,
,7.9.2,C-1-21,Test Available,android.hardware.cts.SensorParameterRangeTest,android.hardware.cts.SensorParameterRangeTest.*,CtsSensorTestCases,,
,7.9.2,C-1-22,Test Available,DisplayMotionToPhotonLatencyHostTest,DayDreamTestSuite(DTS),DayDreamTestSuite(DTS),,
,7.9.2,C-1-23,Test Available,DisplayGhostingHostTest,DayDreamTestSuite(DTS),DayDreamTestSuite(DTS),,
,7.9.2,C-2-1,Test Missing,,,,,http://b/74412493
8.3 Power Saving Modes,8.3,C-1-1,Test Available,"android.alarmmanager.cts.*
android.JobScheduler.cts.*
android.net.cts.*","android.alarmmanager.cts.*
android.JobScheduler.cts.*
android.net.cts.*","CtsAlarmManagerTestCases
CtsJobSchedulerTestCases
CtsNetTestCases",,
,8.3,C-1-2,Test Available,android.alarmmanager.cts.AppStandyTests,android.alarmmanager.cts.AppStandbyTest.*,"CtsAlarmManagerTestCases
CtsJobSchedulerTestCases
CtsNetTestCases",,
,8.3,C-1-3,Test Available,android.app.usage.cts.AppIdleHostTest,"testSetAppStandbyBucket
testSetAppStandyBucket
testCantSetOwnStandbyBucket
testOutofBoundStandbyBucket",CtsUsageTestCases,,
,8.3,C-1-4,Test Available,android.alarmmanager.cts.AppStandyTests,public void *,CtsAlarmManagerTestCases,,
,8.3,C-1-5,Test Available,android.os.cts.batterysaving,testActivateBatterySaver,CtsBatterySavingTestCases,,
,8.3,C-1-1,Not testable,,,,,
8.5 Consistent Performance,8.5,C-0-1,Test Available,android.sustainedPerformance.cts.SustainedPerformanceHostTest,.*,CtsSustainedPerformanceHostTestCases,,
,8.5,C-1-1,Test Available,android.sustainedPerformance.cts.SustainedPerformanceHostTest,.*,CtsSustainedPerformanceHostTestCases,,
,8.5,C-1-2,Test Available,android.sustainedPerformance.cts.SustainedPerformanceHostTest,.*,CtsSustainedPerformanceHostTestCases,,
,8.5,C-2-1,Test Missing,,,,,http://b/74412493
,8.5,C-2-2,Test Missing,,,,,http://b/74412493
9.Security Model Compatibility,9,C-0-1,Test Available,"android.permission2.cts.*
android.security.cts.*
android.appsecurity.cts.*
android.permission.cts.*",public void .*,"CtsPermission2TestCases
CtsSecurityTestCases
CtsAppSecurityHostTestCases
CtsSecurityHostTestCases",,
